pair,direction,publication_date,side,currency,fwd_5d,fwd_10d,fwd_20d
GBP/CHF,BUY,2022-05-13,quote,CHF,-0.012650012969970703,-0.014710068702697754,0.0007299184799194336
GBP/CHF,BUY,2022-05-20,quote,CHF,-0.0020600557327270508,-0.00718998908996582,-0.017199993133544922
GBP/CHF,BUY,2022-05-27,quote,CHF,-0.0051299333572387695,0.015439987182617188,-0.030820012092590332
GBP/CHF,BUY,2022-06-03,quote,CHF,0.020569920539855957,-0.010010004043579102,-0.04291999340057373
GBP/CHF,BUY,2022-06-10,quote,CHF,-0.03057992458343506,-0.04625999927520752,-0.05362999439239502
GBP/CHF,SELL,2022-09-02,quote,CHF,-0.017400026321411133,-0.03167998790740967,-0.04442000389099121
GBP/CHF,SELL,2022-09-09,quote,CHF,-0.014279961585998535,-0.016939997673034668,-0.01073002815246582
GBP/CHF,SELL,2022-12-23,quote,CHF,-0.008159995079040527,-0.005670070648193359,0.014060020446777344
GBP/CHF,SELL,2022-12-30,quote,CHF,0.002489924430847168,0.020299911499023438,0.029719948768615723
GBP/CHF,SELL,2023-01-06,quote,CHF,0.01780998706817627,0.019730091094970703,0.001110076904296875
GBP/CHF,SELL,2023-03-03,quote,CHF,-0.013569951057434082,-0.00042998790740966797,0.005750060081481934
GBP/CHF,SELL,2023-03-10,quote,CHF,0.013139963150024414,0.013449907302856445,0.012849926948547363
GBP/CHF,BUY,2023-04-07,base,GBP,-0.011359930038452148,-0.014689922332763672,-0.010699987411499023
GBP/CHF,BUY,2023-04-14,base,GBP,-0.0033299922943115234,0.003549933433532715,0.004999995231628418
GBP/CHF,BUY,2023-04-21,base,GBP,0.006879925727844238,0.0039899349212646484,0.012929916381835938
GBP/CHF,SELL,2023-04-21,quote,CHF,0.006879925727844238,0.0039899349212646484,0.012929916381835938
GBP/CHF,BUY,2023-04-28,base,GBP,-0.00288999080657959,0.0014500617980957031,-0.002369999885559082
GBP/CHF,SELL,2023-04-28,quote,CHF,-0.00288999080657959,0.0014500617980957031,-0.002369999885559082
GBP/CHF,BUY,2023-05-05,base,GBP,0.004340052604675293,0.008939981460571289,0.02014005184173584
GBP/CHF,SELL,2023-05-05,quote,CHF,0.004340052604675293,0.008939981460571289,0.02014005184173584
GBP/CHF,BUY,2023-05-12,base,GBP,0.004599928855895996,-0.003820061683654785,0.010419964790344238
GBP/CHF,SELL,2023-05-12,quote,CHF,0.004599928855895996,-0.003820061683654785,0.010419964790344238
GBP/CHF,BUY,2023-05-19,base,GBP,-0.008419990539550781,0.01120007038116455,0.016720056533813477
GBP/CHF,SELL,2023-05-19,quote,CHF,-0.008419990539550781,0.01120007038116455,0.016720056533813477
GBP/CHF,BUY,2023-05-26,base,GBP,0.019620060920715332,0.014240026473999023,0.0261000394821167
GBP/CHF,SELL,2023-05-26,quote,CHF,0.019620060920715332,0.014240026473999023,0.0261000394821167
GBP/CHF,BUY,2023-06-02,base,GBP,-0.005380034446716309,0.005519986152648926,-0.00010001659393310547
GBP/CHF,SELL,2023-06-02,quote,CHF,-0.005380034446716309,0.005519986152648926,-0.00010001659393310547
GBP/CHF,BUY,2023-06-09,base,GBP,0.010900020599365234,0.011860013008117676,0.011809945106506348
GBP/CHF,SELL,2023-06-09,quote,CHF,0.010900020599365234,0.011860013008117676,0.011809945106506348
GBP/CHF,BUY,2023-06-16,base,GBP,0.0009599924087524414,-0.005620002746582031,-0.011960029602050781
GBP/CHF,BUY,2023-06-23,base,GBP,-0.006579995155334473,-5.0067901611328125e-05,-0.0256500244140625
GBP/CHF,BUY,2023-06-30,base,GBP,0.0065299272537231445,-0.00634002685546875,-0.022930026054382324
GBP/CHF,BUY,2023-07-06,base,GBP,-0.015269994735717773,-0.03158998489379883,-0.02552008628845215
GBP/CHF,BUY,2023-07-14,base,GBP,-0.012730002403259277,-0.016589999198913574,-0.016929984092712402
GBP/CHF,BUY,2023-07-21,base,GBP,-0.003859996795654297,-0.0034699440002441406,0.004520058631896973
GBP/CHF,BUY,2023-07-28,base,GBP,0.00039005279541015625,-0.0003399848937988281,0.0034999847412109375
GBP/CHF,BUY,2023-08-04,base,GBP,-0.0007300376892089844,0.007990002632141113,0.007629990577697754
GBP/CHF,BUY,2023-08-11,base,GBP,0.008720040321350098,0.0038399696350097656,0.002629995346069336
GBP/CHF,BUY,2023-08-18,base,GBP,-0.004880070686340332,-0.0003600120544433594,-0.00829005241394043
GBP/CHF,BUY,2023-08-25,base,GBP,0.004520058631896973,-0.0012099742889404297,-0.002939939498901367
GBP/CHF,BUY,2023-09-01,base,GBP,-0.005730032920837402,-0.00793004035949707,-0.002910017967224121
GBP/CHF,BUY,2023-09-08,base,GBP,-0.002200007438659668,-0.0017299652099609375,-0.0015200376510620117
GBP/CHF,BUY,2023-09-15,base,GBP,0.00047004222869873047,0.005020022392272949,-0.005409955978393555
GBP/CHF,BUY,2023-10-06,quote,CHF,-0.006089925765991211,-0.029739975929260254,-0.007439970970153809
GBP/CHF,BUY,2023-10-13,quote,CHF,-0.023650050163269043,-0.015230059623718262,-0.00270998477935791
GBP/CHF,BUY,2023-10-20,quote,CHF,0.008419990539550781,0.022300004959106445,0.020709991455078125
GBP/CHF,BUY,2023-10-27,quote,CHF,0.013880014419555664,0.012520074844360352,0.017799973487854004
GBP/CHF,BUY,2023-11-03,quote,CHF,-0.0013599395751953125,-0.0015900135040283203,0.0002499818801879883
GBP/CHF,BUY,2023-11-10,quote,CHF,-0.0002300739288330078,0.005279898643493652,-0.001230001449584961
GBP/CHF,BUY,2023-11-17,quote,CHF,0.00550997257232666,0.0018399953842163086,0.004270076751708984
GBP/CHF,SELL,2023-11-17,base,GBP,0.00550997257232666,0.0018399953842163086,0.004270076751708984
GBP/CHF,BUY,2023-11-24,quote,CHF,-0.0036699771881103516,-0.006509900093078613,-0.02250993251800537
GBP/CHF,SELL,2023-11-24,base,GBP,-0.0036699771881103516,-0.006509900093078613,-0.02250993251800537
GBP/CHF,BUY,2023-12-01,quote,CHF,-0.0028399229049682617,0.0024300813674926758,-0.030900001525878906
GBP/CHF,BUY,2023-12-08,quote,CHF,0.0052700042724609375,-0.016000032424926758,-0.023670077323913574
GBP/CHF,BUY,2024-02-16,base,GBP,0.006040096282958984,0.00829005241394043,0.018610000610351562
GBP/CHF,BUY,2024-03-08,base,GBP,0.002919912338256836,0.012439966201782227,0.01540994644165039
GBP/CHF,BUY,2024-03-15,base,GBP,0.00952005386352539,0.01052999496459961,0.015240073204040527
GBP/CHF,BUY,2024-03-22,quote,CHF,0.0010099411010742188,0.002969980239868164,-0.0020999908447265625
GBP/CHF,BUY,2024-03-29,quote,CHF,0.0019600391387939453,0.004710078239440918,0.003880023956298828
GBP/CHF,BUY,2024-04-05,quote,CHF,0.0027500391006469727,-0.0050699710845947266,0.0011500120162963867
GBP/CHF,BUY,2024-04-12,quote,CHF,-0.0078200101852417,-0.0008300542831420898,-0.007670044898986816
GBP/CHF,BUY,2024-04-19,quote,CHF,0.006989955902099609,0.006219983100891113,0.013659954071044922
GBP/CHF,BUY,2024-04-26,quote,CHF,-0.0007699728012084961,-0.0068399906158447266,0.019080042839050293
GBP/CHF,SELL,2024-04-26,base,GBP,-0.0007699728012084961,-0.0068399906158447266,0.019080042839050293
GBP/CHF,BUY,2024-05-03,quote,CHF,-0.0060700178146362305,0.007439970970153809,0.009189963340759277
GBP/CHF,SELL,2024-05-03,base,GBP,-0.0060700178146362305,0.007439970970153809,0.009189963340759277
GBP/CHF,BUY,2024-05-10,quote,CHF,0.013509988784790039,0.02592003345489502,0.0033500194549560547
GBP/CHF,SELL,2024-05-10,base,GBP,0.013509988784790039,0.02592003345489502,0.0033500194549560547
GBP/CHF,BUY,2024-05-17,quote,CHF,0.01241004467010498,0.0017499923706054688,-0.0078200101852417
GBP/CHF,SELL,2024-05-17,base,GBP,0.01241004467010498,0.0017499923706054688,-0.0078200101852417
GBP/CHF,BUY,2024-05-24,quote,CHF,-0.010660052299499512,-0.022570013999938965,-0.031910061836242676
GBP/CHF,BUY,2024-05-31,quote,CHF,-0.011909961700439453,-0.009570002555847168,-0.013649940490722656
GBP/CHF,BUY,2024-06-07,quote,CHF,0.002339959144592285,-0.009340047836303711,0.010310053825378418
GBP/CHF,BUY,2024-06-14,quote,CHF,-0.011680006980895996,-0.004079937934875488,0.017580032348632812
GBP/CHF,BUY,2024-07-05,base,GBP,0.00960993766784668,0.0008499622344970703,-0.037200093269348145
GBP/CHF,BUY,2024-07-12,base,GBP,-0.00875997543334961,-0.025709986686706543,-0.052879929542541504
GBP/CHF,BUY,2024-07-19,base,GBP,-0.016950011253356934,-0.038050055503845215,-0.02713000774383545
GBP/CHF,BUY,2024-07-26,base,GBP,-0.02110004425048828,-0.02716994285583496,-0.016630053520202637
GBP/CHF,SELL,2025-01-24,base,GBP,0.008920073509216309,0.00457000732421875,0.01689004898071289
GBP/CHF,SELL,2025-01-31,base,GBP,-0.004350066184997559,0.004879951477050781,0.0038700103759765625
GBP/CHF,SELL,2025-02-07,base,GBP,0.00923001766204834,0.01232004165649414,0.012610077857971191
GBP/CHF,SELL,2025-06-13,quote,CHF,-0.0020099878311157227,-0.0030499696731567383,-0.020290017127990723
GBP/CHF,SELL,2025-06-20,quote,CHF,-0.0010399818420410156,-0.01481008529663086,-0.021690011024475098
GBP/CHF,SELL,2025-06-27,quote,CHF,-0.013770103454589844,-0.017240047454833984,-0.02527010440826416
GBP/CHF,SELL,2025-08-01,base,GBP,0.008719921112060547,0.017570018768310547,0.007969975471496582
GBP/CHF,SELL,2025-08-08,base,GBP,0.00885009765625,0.0012900829315185547,-0.001399993896484375
GBP/CHF,SELL,2025-08-15,base,GBP,-0.007560014724731445,-0.009600043296813965,-0.01203000545501709
GBP/CHF,SELL,2025-08-22,base,GBP,-0.0020400285720825195,-0.0026900768280029297,-0.010770082473754883
GBP/CHF,SELL,2025-08-29,base,GBP,-0.0006500482559204102,-0.002429962158203125,-0.016049981117248535
GBP/CHF,SELL,2025-09-05,base,GBP,-0.0017799139022827148,-0.008080005645751953,-0.01061999797821045
GBP/CHF,SELL,2025-09-12,base,GBP,-0.006300091743469238,-0.01362001895904541,-0.008059978485107422
GBP/CHF,SELL,2025-09-26,quote,CHF,0.004779934883117676,0.005560040473937988,-0.007359981536865234
GBP/CHF,SELL,2025-11-07,base,GBP,-0.016009926795959473,-0.0053299665451049805,0.011460065841674805
GBP/CHF,SELL,2025-11-13,base,GBP,0.004580020904541016,0.016839981079101562,0.022840023040771484
GBP/CHF,SELL,2025-11-21,base,GBP,0.0113600492477417,0.016790032386779785,0.008520007133483887
GBP/CHF,SELL,2025-11-28,base,GBP,0.005429983139038086,-0.0009900331497192383,-0.0001800060272216797
GBP/CHF,SELL,2025-12-05,base,GBP,-0.006420016288757324,-0.008270025253295898,0.0012600421905517578
GBP/CHF,SELL,2025-12-12,base,GBP,-0.0018500089645385742,0.0008100271224975586,0.009340047836303711
GBP/CHF,BUY,2025-12-26,quote,CHF,0.0016800165176391602,0.009119987487792969,-0.0016499757766723633
GBP/CHF,BUY,2026-01-02,quote,CHF,0.00643002986907959,0.007870078086853027,-0.01175999641418457
GBP/CHF,BUY,2026-01-16,quote,CHF,-0.00989997386932373,-0.019630074501037598,-0.027300000190734863
GBP/CHF,BUY,2026-01-23,quote,CHF,-0.009730100631713867,-0.013560056686401367,-0.021380066871643066
GBP/CHF,BUY,2026-01-30,quote,CHF,-0.0038299560546875,-0.007669925689697266,-0.01221001148223877
GBP/CHF,BUY,2026-02-06,quote,CHF,-0.0038399696350097656,-0.0078200101852417,-0.008749961853027344
GBP/CHF,BUY,2026-02-13,quote,CHF,-0.003980040550231934,-0.004540085792541504,0.0008999109268188477
GBP/CHF,BUY,2026-02-20,quote,CHF,-0.0005600452423095703,-0.0009299516677856445,0.015359997749328613
GBP/CHF,BUY,2026-02-27,quote,CHF,-0.0003699064254760742,0.0054399967193603516,0.016499996185302734
GBP/CHF,BUY,2026-03-06,quote,CHF,0.005809903144836426,0.016289949417114258,0.013679981231689453
GBP/CHF,SELL,2026-03-06,base,GBP,0.005809903144836426,0.016289949417114258,0.013679981231689453
GBP/CHF,BUY,2026-03-13,quote,CHF,0.010480046272277832,0.011059999465942383,0.013480067253112793
GBP/CHF,SELL,2026-03-13,base,GBP,0.010480046272277832,0.011059999465942383,0.013480067253112793
GBP/CHF,BUY,2026-06-26,quote,CHF,0.0037900209426879883,0.012719988822937012,0.018329977989196777
GBP/CHF,SELL,2026-06-26,base,GBP,0.0037900209426879883,0.012719988822937012,0.018329977989196777
GBP/CHF,SELL,2026-07-03,base,GBP,0.008929967880249023,0.016589999198913574,0.011689901351928711
GBP/CHF,SELL,2026-07-10,base,GBP,0.007660031318664551,0.005609989166259766,0.011209964752197266
GBP/CHF,SELL,2026-08-28,quote,CHF,-0.0003399848937988281,,
GBP/CHF,SELL,2026-09-04,quote,CHF,,,
GBP/CAD,BUY,2001-11-09,quote,CAD,0.006999969482421875,0.052500009536743164,0.08089995384216309
GBP/CAD,BUY,2001-11-16,quote,CAD,0.006999969482421875,0.052500009536743164,0.08089995384216309
GBP/CAD,BUY,2001-11-23,quote,CAD,0.006999969482421875,0.052500009536743164,0.08089995384216309
GBP/CAD,BUY,2001-11-30,quote,CAD,0.006999969482421875,0.052500009536743164,0.08089995384216309
GBP/CAD,SELL,2002-03-15,quote,CAD,0.006999969482421875,0.052500009536743164,0.08089995384216309
GBP/CAD,SELL,2002-03-22,quote,CAD,0.006999969482421875,0.052500009536743164,0.08089995384216309
GBP/CAD,SELL,2002-04-26,quote,CAD,0.006999969482421875,0.052500009536743164,0.08089995384216309
GBP/CAD,SELL,2002-05-03,quote,CAD,0.006999969482421875,0.052500009536743164,0.08089995384216309
GBP/CAD,SELL,2002-05-10,quote,CAD,0.006999969482421875,0.052500009536743164,0.08089995384216309
GBP/CAD,SELL,2002-05-17,quote,CAD,0.006999969482421875,0.052500009536743164,0.08089995384216309
GBP/CAD,SELL,2002-05-24,quote,CAD,0.006999969482421875,0.052500009536743164,0.08089995384216309
GBP/CAD,SELL,2002-05-31,quote,CAD,0.006999969482421875,0.052500009536743164,0.08089995384216309
GBP/CAD,SELL,2002-06-07,quote,CAD,0.006999969482421875,0.052500009536743164,0.08089995384216309
GBP/CAD,SELL,2002-06-14,quote,CAD,0.006999969482421875,0.052500009536743164,0.08089995384216309
GBP/CAD,SELL,2002-06-21,quote,CAD,0.006999969482421875,0.052500009536743164,0.08089995384216309
GBP/CAD,SELL,2002-06-28,quote,CAD,0.006999969482421875,0.052500009536743164,0.08089995384216309
GBP/CAD,SELL,2002-07-05,quote,CAD,0.006999969482421875,0.052500009536743164,0.08089995384216309
GBP/CAD,SELL,2002-07-12,quote,CAD,0.006999969482421875,0.052500009536743164,0.08089995384216309
GBP/CAD,SELL,2002-12-13,quote,CAD,0.006999969482421875,0.052500009536743164,0.08089995384216309
GBP/CAD,SELL,2002-12-20,quote,CAD,0.006999969482421875,0.052500009536743164,0.08089995384216309
GBP/CAD,SELL,2002-12-26,quote,CAD,0.006999969482421875,0.052500009536743164,0.08089995384216309
GBP/CAD,SELL,2003-01-17,quote,CAD,0.006999969482421875,0.052500009536743164,0.08089995384216309
GBP/CAD,SELL,2003-01-24,quote,CAD,0.006999969482421875,0.052500009536743164,0.08089995384216309
GBP/CAD,SELL,2003-01-31,quote,CAD,0.006999969482421875,0.052500009536743164,0.08089995384216309
GBP/CAD,SELL,2003-02-07,quote,CAD,0.006999969482421875,0.052500009536743164,0.08089995384216309
GBP/CAD,SELL,2003-02-14,quote,CAD,0.006999969482421875,0.052500009536743164,0.08089995384216309
GBP/CAD,SELL,2003-02-21,quote,CAD,0.006999969482421875,0.052500009536743164,0.08089995384216309
GBP/CAD,SELL,2003-02-28,quote,CAD,0.006999969482421875,0.052500009536743164,0.08089995384216309
GBP/CAD,SELL,2003-03-07,quote,CAD,0.006999969482421875,0.052500009536743164,0.08089995384216309
GBP/CAD,SELL,2003-03-14,quote,CAD,0.006999969482421875,0.052500009536743164,0.08089995384216309
GBP/CAD,SELL,2003-03-21,quote,CAD,0.006999969482421875,0.052500009536743164,0.08089995384216309
GBP/CAD,SELL,2003-03-28,quote,CAD,0.006999969482421875,0.052500009536743164,0.08089995384216309
GBP/CAD,BUY,2003-12-25,quote,CAD,-0.009400129318237305,0.023400068283081055,0.0643000602722168
GBP/CAD,BUY,2004-02-06,quote,CAD,0.051199913024902344,0.04789996147155762,-0.0008001327514648438
GBP/CAD,BUY,2004-02-13,quote,CAD,-0.0032999515533447266,0.00410008430480957,-0.08520007133483887
GBP/CAD,BUY,2004-02-20,quote,CAD,0.007400035858154297,-0.04870009422302246,-0.044500112533569336
GBP/CAD,BUY,2004-02-27,quote,CAD,-0.05610013008117676,-0.08930015563964844,-0.09890007972717285
GBP/CAD,BUY,2004-03-05,quote,CAD,-0.03320002555847168,0.004199981689453125,-0.03679990768432617
GBP/CAD,SELL,2004-04-02,quote,CAD,0.03079986572265625,0.014199972152709961,0.03579998016357422
GBP/CAD,SELL,2004-04-09,quote,CAD,-0.01659989356994629,-0.023000001907348633,0.04250001907348633
GBP/CAD,BUY,2004-04-30,quote,CAD,0.03749990463256836,0.002199888229370117,0.05879998207092285
GBP/CAD,BUY,2004-05-07,quote,CAD,-0.03530001640319824,-0.021899938583374023,0.009299993515014648
GBP/CAD,BUY,2004-05-14,quote,CAD,0.013400077819824219,0.056600093841552734,0.04050016403198242
GBP/CAD,BUY,2004-05-21,quote,CAD,0.043200016021728516,0.031199932098388672,0.0550999641418457
GBP/CAD,BUY,2004-05-28,quote,CAD,-0.012000083923339844,-0.016099929809570312,0.009200096130371094
GBP/CAD,SELL,2004-08-27,quote,CAD,-0.04139995574951172,-0.027100086212158203,-0.051000118255615234
GBP/CAD,SELL,2004-09-10,quote,CAD,9.989738464355469e-05,-0.02390003204345703,-0.07789993286132812
GBP/CAD,SELL,2004-09-17,quote,CAD,-0.023999929428100586,-0.055299997329711914,-0.0642998218536377
GBP/CAD,SELL,2004-09-24,quote,CAD,-0.03130006790161133,-0.053999900817871094,-0.04200005531311035
GBP/CAD,SELL,2004-10-01,quote,CAD,-0.022699832916259766,-0.008999824523925781,-0.0279998779296875
GBP/CAD,SELL,2004-10-08,quote,CAD,0.013700008392333984,0.011999845504760742,-0.03020000457763672
GBP/CAD,SELL,2004-10-15,quote,CAD,-0.0017001628875732422,-0.01900005340576172,-0.04120016098022461
GBP/CAD,SELL,2004-10-22,quote,CAD,-0.017299890518188477,-0.04219985008239746,-0.052899837493896484
GBP/CAD,SELL,2004-11-05,quote,CAD,-0.007100105285644531,-0.008100032806396484,0.09009981155395508
GBP/CAD,BUY,2005-04-29,quote,CAD,-0.05350017547607422,-0.06500005722045898,-0.1111001968383789
GBP/CAD,BUY,2005-05-06,quote,CAD,-0.011499881744384766,-0.03699994087219238,-0.08439993858337402
GBP/CAD,BUY,2005-05-13,quote,CAD,-0.025500059127807617,-0.04610013961791992,-0.06739997863769531
GBP/CAD,BUY,2005-05-20,quote,CAD,-0.020600080490112305,-0.04739999771118164,-0.058099985122680664
GBP/CAD,BUY,2005-05-27,quote,CAD,-0.026799917221069336,-0.02129983901977539,-0.0456998348236084
GBP/CAD,BUY,2005-06-03,quote,CAD,0.005500078201293945,-0.010699987411499023,-0.0671999454498291
GBP/CAD,BUY,2005-06-10,quote,CAD,-0.01620006561279297,-0.024399995803833008,-0.14750003814697266
GBP/CAD,SELL,2005-09-30,quote,CAD,0.014600038528442383,0.04360008239746094,0.035700082778930664
GBP/CAD,SELL,2005-10-07,quote,CAD,0.029000043869018555,0.03600001335144043,0.006799936294555664
GBP/CAD,SELL,2005-10-14,quote,CAD,0.006999969482421875,-0.007899999618530273,-0.02480006217956543
GBP/CAD,SELL,2005-10-21,quote,CAD,-0.014899969100952148,-0.029200077056884766,-0.06360006332397461
GBP/CAD,SELL,2005-10-28,quote,CAD,-0.014300107955932617,-0.016900062561035156,-0.0773000717163086
GBP/CAD,SELL,2005-11-04,quote,CAD,-0.002599954605102539,-0.034399986267089844,-0.06309986114501953
GBP/CAD,SELL,2005-12-09,quote,CAD,0.03040003776550293,-0.007400035858154297,0.038700103759765625
GBP/CAD,SELL,2005-12-16,quote,CAD,-0.03780007362365723,-0.05739998817443848,0.003000020980834961
GBP/CAD,SELL,2005-12-23,quote,CAD,-0.01959991455078125,0.04610013961791992,0.03250002861022949
GBP/CAD,SELL,2006-02-10,quote,CAD,-0.030900001525878906,-0.028400182723999023,-0.028900146484375
GBP/CAD,BUY,2006-07-28,quote,CAD,0.039999961853027344,0.016299962997436523,-0.016099929809570312
GBP/CAD,BUY,2006-08-04,quote,CAD,-0.02369999885559082,-0.031599998474121094,-0.0448000431060791
GBP/CAD,BUY,2006-09-22,quote,CAD,-0.031200170516967773,-0.016300201416015625,-0.003500223159790039
GBP/CAD,BUY,2006-10-20,quote,CAD,0.005300045013427734,0.03190016746520996,0.056800127029418945
GBP/CAD,BUY,2006-10-27,quote,CAD,0.026600122451782227,0.03500008583068848,0.06770014762878418
GBP/CAD,BUY,2006-11-03,quote,CAD,0.00839996337890625,0.024899959564208984,0.11730003356933594
GBP/CAD,BUY,2006-11-10,quote,CAD,0.016499996185302734,0.0327000617980957,0.08529996871948242
GBP/CAD,BUY,2006-11-17,quote,CAD,0.01620006561279297,0.09240007400512695,0.08640003204345703
GBP/CAD,BUY,2006-11-24,quote,CAD,0.07620000839233398,0.05259990692138672,0.07019996643066406
GBP/CAD,BUY,2006-12-08,quote,CAD,0.017600059509277344,0.017600059509277344,0.022500038146972656
GBP/CAD,BUY,2006-12-15,quote,CAD,0.0,0.02049994468688965,0.02779984474182129
GBP/CAD,BUY,2006-12-22,quote,CAD,0.02049994468688965,0.0048999786376953125,0.05429983139038086
GBP/CAD,BUY,2006-12-29,quote,CAD,-0.015599966049194336,0.007299900054931641,0.030900001525878906
GBP/CAD,BUY,2007-01-06,quote,CAD,0.017199993133544922,0.05640006065368652,0.038900136947631836
GBP/CAD,BUY,2007-01-12,quote,CAD,0.02649998664855957,0.023600101470947266,0.028900146484375
GBP/CAD,BUY,2007-01-19,quote,CAD,-0.0028998851776123047,0.01100015640258789,-0.04759979248046875
GBP/CAD,BUY,2007-01-26,quote,CAD,0.013900041580200195,0.005300045013427734,-0.03730010986328125
GBP/CAD,BUY,2007-02-02,quote,CAD,-0.008599996566772461,-0.05859994888305664,-0.04119992256164551
GBP/CAD,BUY,2007-02-09,quote,CAD,-0.04999995231628418,-0.042600154876708984,-0.051599979400634766
GBP/CAD,BUY,2007-03-09,quote,CAD,0.016700029373168945,0.010799884796142578,0.01530003547668457
GBP/CAD,BUY,2007-03-16,quote,CAD,-0.005900144577026367,-0.011900186538696289,-0.027100086212158203
GBP/CAD,SELL,2007-05-18,quote,CAD,-0.009999990463256836,-0.049700021743774414,-0.038500070571899414
GBP/CAD,SELL,2007-05-25,quote,CAD,-0.03970003128051758,-0.05189990997314453,-0.0009999275207519531
GBP/CAD,SELL,2007-06-01,quote,CAD,-0.012199878692626953,0.011199951171875,0.03600001335144043
GBP/CAD,SELL,2007-06-08,quote,CAD,0.023399829864501953,0.05089998245239258,0.017599821090698242
GBP/CAD,SELL,2007-06-15,quote,CAD,0.027500152587890625,0.02480006217956543,0.02030014991760254
GBP/CAD,SELL,2007-06-22,quote,CAD,-0.0027000904083251953,-0.033300161361694336,0.014600038528442383
GBP/CAD,SELL,2007-06-29,quote,CAD,-0.03060007095336914,-0.004499912261962891,0.012399911880493164
GBP/CAD,SELL,2007-07-06,quote,CAD,0.02610015869140625,0.04790019989013672,0.046000003814697266
GBP/CAD,SELL,2007-07-13,quote,CAD,0.02180004119873047,0.016899824142456055,-0.0032999515533447266
GBP/CAD,SELL,2007-07-20,quote,CAD,-0.004900217056274414,-0.0019001960754394531,-0.052300214767456055
GBP/CAD,SELL,2007-07-27,quote,CAD,0.003000020980834961,-0.02019977569580078,-0.029999971389770508
GBP/CAD,SELL,2007-09-14,quote,CAD,-0.04959988594055176,-0.03990006446838379,-0.09350001811981201
GBP/CAD,SELL,2007-09-21,quote,CAD,0.009699821472167969,-0.015599966049194336,-0.03880012035369873
GBP/CAD,SELL,2007-09-28,quote,CAD,-0.025299787521362305,-0.05359995365142822,-0.054599881172180176
GBP/CAD,SELL,2007-10-05,quote,CAD,-0.028300166130065918,-0.023200154304504395,-0.054200172424316406
GBP/CAD,SELL,2007-10-12,quote,CAD,0.0051000118255615234,-0.0009999275207519531,-0.00019991397857666016
GBP/CAD,SELL,2007-10-19,quote,CAD,-0.0060999393463134766,-0.03100001811981201,0.016100049018859863
GBP/CAD,SELL,2007-10-26,quote,CAD,-0.024900078773498535,0.000800013542175293,0.05219995975494385
GBP/CAD,SELL,2007-11-02,quote,CAD,0.025700092315673828,0.047100067138671875,0.11300015449523926
GBP/CAD,SELL,2007-11-09,quote,CAD,0.021399974822998047,0.051399946212768555,0.08099985122680664
GBP/CAD,BUY,2008-04-18,quote,CAD,0.004600048065185547,-0.006999969482421875,-0.07159996032714844
GBP/CAD,BUY,2008-05-02,quote,CAD,-0.045400023460388184,-0.0531001091003418,-0.03390002250671387
GBP/CAD,BUY,2008-06-20,quote,CAD,0.002399921417236328,-0.0032999515533447266,-0.010699987411499023
GBP/CAD,BUY,2008-06-27,quote,CAD,-0.005699872970581055,-0.010799884796142578,0.019900083541870117
GBP/CAD,BUY,2008-07-04,quote,CAD,-0.01660013198852539,-0.014300107955932617,0.004499912261962891
GBP/CAD,BUY,2008-07-11,quote,CAD,0.0023000240325927734,0.023400068283081055,0.035700082778930664
GBP/CAD,BUY,2008-08-01,quote,CAD,0.014600038528442383,-0.050499916076660156,-0.10069990158081055
GBP/CAD,BUY,2008-08-08,quote,CAD,-0.06509995460510254,-0.10300004482269287,-0.1629999876022339
GBP/CAD,BUY,2008-08-15,quote,CAD,-0.03790009021759033,-0.05019998550415039,-0.0765000581741333
GBP/CAD,BUY,2008-08-22,quote,CAD,-0.012299895286560059,-0.059999942779541016,-0.019899964332580566
GBP/CAD,BUY,2008-08-29,quote,CAD,-0.04770004749298096,-0.02630007266998291,-0.01830005645751953
GBP/CAD,BUY,2008-09-05,quote,CAD,0.021399974822998047,0.04009997844696045,0.037799954414367676
GBP/CAD,BUY,2008-09-26,quote,CAD,0.00839996337890625,0.11059999465942383,0.11840009689331055
GBP/CAD,BUY,2008-10-03,quote,CAD,0.10220003128051758,0.12350010871887207,0.020200014114379883
GBP/CAD,BUY,2008-10-10,quote,CAD,0.021300077438354492,0.007800102233886719,-0.1574000120162964
GBP/CAD,BUY,2008-10-17,quote,CAD,-0.013499975204467773,-0.10330009460449219,-0.21700000762939453
GBP/CAD,BUY,2009-03-06,quote,CAD,-0.03259992599487305,-0.018700003623962402,0.008900046348571777
GBP/CAD,BUY,2009-03-13,quote,CAD,0.013899922370910645,-0.005500078201293945,0.016899943351745605
GBP/CAD,BUY,2009-03-20,quote,CAD,-0.01940000057220459,0.02760004997253418,-0.006699919700622559
GBP/CAD,BUY,2009-03-27,quote,CAD,0.04700005054473877,0.02240002155303955,-0.0012999773025512695
GBP/CAD,BUY,2009-04-03,quote,CAD,-0.02460002899169922,-0.03429996967315674,-0.052700042724609375
GBP/CAD,BUY,2009-04-10,quote,CAD,-0.00969994068145752,-0.02369999885559082,-0.047299981117248535
GBP/CAD,BUY,2009-04-17,quote,CAD,-0.0140000581741333,-0.018400073051452637,-0.010500073432922363
GBP/CAD,SELL,2009-06-19,quote,CAD,0.0307999849319458,0.016100049018859863,-0.05390000343322754
GBP/CAD,SELL,2009-07-24,quote,CAD,0.014299988746643066,0.01770007610321045,-0.0022999048233032227
